base_gene_src	base_id_src	base_gene_dest	base_id_dest	pathway
27180	ENTREZID	4689	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
27180	ENTREZID	653361	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
27180	ENTREZID	1536	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
27180	ENTREZID	4688	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
27180	ENTREZID	1535	ENTREZID	Organismal Systems-Immune system-Neutrophil extracellular trap formation
152138	ENTREZID	29108	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
260434	ENTREZID	29108	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
841	ENTREZID	834	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
100506742	ENTREZID	834	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
114769	ENTREZID	834	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
10392	ENTREZID	55054	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
10910	ENTREZID	10392	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
64127	ENTREZID	9474	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
55914	ENTREZID	64127	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
64127	ENTREZID	55054	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
64127	ENTREZID	9140	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
329	ENTREZID	8767	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
8767	ENTREZID	10454	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
331	ENTREZID	8767	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
7186	ENTREZID	8767	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
8767	ENTREZID	7187	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
7128	ENTREZID	8767	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
64170	ENTREZID	8767	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
598	ENTREZID	22861	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
22861	ENTREZID	29108	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
64127	ENTREZID	22861	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
596	ENTREZID	22861	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
63940	ENTREZID	114548	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
10628	ENTREZID	114548	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
79184	ENTREZID	114548	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
345611	ENTREZID	114548	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
140609	ENTREZID	114548	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
1508	ENTREZID	114548	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
114548	ENTREZID	22900	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
3320	ENTREZID	114548	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
10910	ENTREZID	114548	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
79792	ENTREZID	114548	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
57506	ENTREZID	114548	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
5580	ENTREZID	58484	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
10910	ENTREZID	3320	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
4210	ENTREZID	9051	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
3428	ENTREZID	9447	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
107181291	ENTREZID	9447	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
7158	ENTREZID	9447	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
91662	ENTREZID	4790	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
3725	ENTREZID	6352	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
3725	ENTREZID	3606	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
3725	ENTREZID	3553	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
3725	ENTREZID	820	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
8767	ENTREZID	8517	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
9641	ENTREZID	29110	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
9641	ENTREZID	10010	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
51135	ENTREZID	8517	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
222545	ENTREZID	23236	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
9051	ENTREZID	4210	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
7531	ENTREZID	4210	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
3716	ENTREZID	7297	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
838	ENTREZID	79792	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
64127	ENTREZID	57506	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
57506	ENTREZID	55669	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
56919	ENTREZID	57506	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
7189	ENTREZID	8517	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
10628	ENTREZID	25828	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
79671	ENTREZID	57506	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
10616	ENTREZID	8767	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
4790	ENTREZID	820	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
1536	ENTREZID	1535	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
10135	ENTREZID	1536	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
3428	ENTREZID	29108	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
29110	ENTREZID	4790	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
171389	ENTREZID	29108	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
199713	ENTREZID	29108	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
91662	ENTREZID	29108	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
84674	ENTREZID	8767	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
7205	ENTREZID	8767	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
841	ENTREZID	8772	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
6041	ENTREZID	56919	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
11035	ENTREZID	10059	ENTREZID	Organismal Systems-Immune system-NOD-like receptor signaling pathway
2149	ENTREZID	2776	ENTREZID	Organismal Systems-Immune system-Platelet activation
5028	ENTREZID	2776	ENTREZID	Organismal Systems-Immune system-Platelet activation
6915	ENTREZID	2776	ENTREZID	Organismal Systems-Immune system-Platelet activation
6915	ENTREZID	10672	ENTREZID	Organismal Systems-Immune system-Platelet activation
51206	ENTREZID	2207	ENTREZID	Organismal Systems-Immune system-Platelet activation
51206	ENTREZID	4067	ENTREZID	Organismal Systems-Immune system-Platelet activation
51206	ENTREZID	2534	ENTREZID	Organismal Systems-Immune system-Platelet activation
3673	ENTREZID	5290	ENTREZID	Organismal Systems-Immune system-Platelet activation
10125	ENTREZID	5906	ENTREZID	Organismal Systems-Immune system-Platelet activation
10125	ENTREZID	100137049	ENTREZID	Organismal Systems-Immune system-Platelet activation
5584	ENTREZID	5906	ENTREZID	Organismal Systems-Immune system-Platelet activation
83706	ENTREZID	3674	ENTREZID	Organismal Systems-Immune system-Platelet activation
60	ENTREZID	3674	ENTREZID	Organismal Systems-Immune system-Platelet activation
3674	ENTREZID	10672	ENTREZID	Organismal Systems-Immune system-Platelet activation
6786	ENTREZID	84876	ENTREZID	Organismal Systems-Immune system-Platelet activation
5290	ENTREZID	3937	ENTREZID	Organismal Systems-Immune system-Platelet activation
5290	ENTREZID	5336	ENTREZID	Organismal Systems-Immune system-Platelet activation
2207	ENTREZID	5290	ENTREZID	Organismal Systems-Immune system-Platelet activation
2812	ENTREZID	5290	ENTREZID	Organismal Systems-Immune system-Platelet activation
2814	ENTREZID	5290	ENTREZID	Organismal Systems-Immune system-Platelet activation
2815	ENTREZID	5290	ENTREZID	Organismal Systems-Immune system-Platelet activation
2811	ENTREZID	5290	ENTREZID	Organismal Systems-Immune system-Platelet activation
64805	ENTREZID	2770	ENTREZID	Organismal Systems-Immune system-Platelet activation
2812	ENTREZID	4067	ENTREZID	Organismal Systems-Immune system-Platelet activation
2814	ENTREZID	4067	ENTREZID	Organismal Systems-Immune system-Platelet activation
2815	ENTREZID	4067	ENTREZID	Organismal Systems-Immune system-Platelet activation
2811	ENTREZID	4067	ENTREZID	Organismal Systems-Immune system-Platelet activation
10672	ENTREZID	6714	ENTREZID	Organismal Systems-Immune system-Platelet activation
9636	ENTREZID	23586	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
9140	ENTREZID	23586	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
9474	ENTREZID	23586	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
79132	ENTREZID	23586	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
1540	ENTREZID	23586	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
54941	ENTREZID	23586	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
54941	ENTREZID	64135	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
26007	ENTREZID	64135	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
79132	ENTREZID	64135	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
57506	ENTREZID	8717	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
340061	ENTREZID	57506	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
9140	ENTREZID	57506	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
9474	ENTREZID	57506	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
57506	ENTREZID	7186	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
4214	ENTREZID	4790	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
4790	ENTREZID	3467	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
4790	ENTREZID	338376	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
4790	ENTREZID	56832	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
55593	ENTREZID	7187	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
8717	ENTREZID	7187	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
8517	ENTREZID	3661	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
3661	ENTREZID	338376	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
3661	ENTREZID	3467	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
5300	ENTREZID	3661	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
3661	ENTREZID	56832	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
80143	ENTREZID	9641	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
3665	ENTREZID	3467	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
8517	ENTREZID	3665	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
3665	ENTREZID	56832	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
3665	ENTREZID	338376	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
8717	ENTREZID	10010	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
7189	ENTREZID	4214	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
1654	ENTREZID	29110	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
64343	ENTREZID	8517	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
9755	ENTREZID	8517	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
10010	ENTREZID	8517	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
4214	ENTREZID	1432	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
841	ENTREZID	8517	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
841	ENTREZID	3551	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
841	ENTREZID	1147	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
843	ENTREZID	8517	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
843	ENTREZID	3551	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
843	ENTREZID	1147	ENTREZID	Organismal Systems-Immune system-RIG-I-like receptor signaling pathway
4790	ENTREZID	1019	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
4772	ENTREZID	1019	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
4772	ENTREZID	3458	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
4772	ENTREZID	3567	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
10000	ENTREZID	1326	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
8915	ENTREZID	6885	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
5588	ENTREZID	84433	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
5335	ENTREZID	5588	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
5588	ENTREZID	6885	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
940	ENTREZID	2885	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
29851	ENTREZID	5290	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
29851	ENTREZID	959	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
6654	ENTREZID	10125	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
5335	ENTREZID	10125	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
1432	ENTREZID	4772	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
3702	ENTREZID	5335	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
3702	ENTREZID	3937	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
5335	ENTREZID	27040	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
5335	ENTREZID	3937	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
2885	ENTREZID	27040	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
27040	ENTREZID	9402	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
9402	ENTREZID	3937	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
10451	ENTREZID	3937	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
4690	ENTREZID	3937	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
7535	ENTREZID	919	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
7535	ENTREZID	1739	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
2534	ENTREZID	7535	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
868	ENTREZID	7535	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
7535	ENTREZID	1432	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
919	ENTREZID	2534	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
5777	ENTREZID	919	ENTREZID	Organismal Systems-Immune system-T cell receptor signaling pathway
